dyear,daily_fare,daily_miles,var,group,year
2021-03-28,444717.3258000048,97432.47999999979,vendorid,Curb,2021
2021-03-29,245938.04180000094,47062.199999999946,vendorid,CMT,2021
2021-03-29,616905.4441000061,186427.72999999966,vendorid,Curb,2021
2021-03-30,287119.21810000145,51511.70000000001,vendorid,CMT,2021
2021-03-30,704972.2569999895,140493.4400000002,vendorid,Curb,2021
2021-03-31,287894.85230000096,52974.59999999994,vendorid,CMT,2021
2021-03-31,698337.7543999964,151244.36999999976,vendorid,Curb,2021
2021-04-01,315831.41700000135,57545.699999999866,vendorid,CMT,2021
2021-04-01,747486.6112999846,382666.24999999895,vendorid,Curb,2021
2021-04-02,312770.9156000013,57880.0,vendorid,CMT,2021
2021-04-02,740849.4466999875,149392.23,vendorid,Curb,2021
2021-04-03,266269.73230000096,51133.4000000001,vendorid,CMT,2021
2021-04-03,634789.3409000017,225228.4500000013,vendorid,Curb,2021
2021-04-04,225974.10660000093,46837.49999999971,vendorid,CMT,2021
2021-04-04,517377.91050000384,250102.6399999997,vendorid,Curb,2021
2021-04-05,286105.73420000146,54022.59999999996,vendorid,CMT,2021
2021-04-05,689448.8644999969,344404.8200000009,vendorid,Curb,2021
2021-04-06,314854.8744000022,56948.79999999984,vendorid,CMT,2021
2021-04-06,755927.5591999813,151660.32000000053,vendorid,Curb,2021
2021-04-07,326887.80410000245,58660.49999999989,vendorid,CMT,2021
2021-04-07,788723.1934999871,408488.3700000003,vendorid,Curb,2021
2021-04-08,344514.7574000036,60266.0999999998,vendorid,CMT,2021
2021-04-08,832560.1261999838,617647.6900000006,vendorid,Curb,2021
2021-04-09,353839.00530000334,61934.59999999988,vendorid,CMT,2021
2021-04-09,836869.831599985,575309.6899999983,vendorid,Curb,2021
2021-04-10,777368.6260999857,55041.60000000017,vendorid,CMT,2021
2021-04-10,716469.2413999874,228636.5299999994,vendorid,Curb,2021
2021-04-11,213625.24590000114,42837.299999999705,vendorid,CMT,2021
2021-04-11,522846.85640000226,113152.99999999993,vendorid,Curb,2021
2021-04-12,312675.65230000333,56091.09999999983,vendorid,CMT,2021
2021-04-12,750757.8462999865,372950.4100000016,vendorid,Curb,2021
2021-04-13,333118.3603000032,58022.00000000029,vendorid,CMT,2021
2021-04-13,783099.7789999892,528134.6299999995,vendorid,Curb,2021
2021-04-14,339869.5432000029,59245.00000000008,vendorid,CMT,2021
2021-04-14,796598.3574999912,642815.5699999966,vendorid,Curb,2021
2021-04-15,351660.09780000325,60281.600000000246,vendorid,CMT,2021
2021-04-15,840848.1421999928,261499.96999999988,vendorid,Curb,2021
2021-04-16,380084.47400000296,65879.20000000004,vendorid,CMT,2021
2021-04-16,872529.7294999922,423909.8200000007,vendorid,Curb,2021
2021-04-17,315588.7394000026,58960.70000000025,vendorid,CMT,2021
2021-04-17,773416.8144999944,339283.00000000023,vendorid,Curb,2021
2021-04-18,246759.3172000016,48877.300000000054,vendorid,CMT,2021
2021-04-18,606033.7272000017,277745.2699999994,vendorid,Curb,2021
2021-04-19,300956.2820000021,54733.199999999924,vendorid,CMT,2021
2021-04-19,717131.8736999916,675339.1699999998,vendorid,Curb,2021
2021-04-20,346645.7247000029,59984.39999999978,vendorid,CMT,2021
2021-04-20,837598.7355999883,702227.9199999998,vendorid,Curb,2021
2021-04-21,337734.75230000366,58330.40000000017,vendorid,CMT,2021
2021-04-21,810506.4725999936,698102.5400000016,vendorid,Curb,2021
2021-04-22,361781.4695000041,62079.39999999985,vendorid,CMT,2021
2021-04-22,866706.5318999944,546980.7600000013,vendorid,Curb,2021
2021-04-23,376451.5458000035,66080.50000000019,vendorid,CMT,2021
2021-04-23,893631.4276999896,835836.6699999967,vendorid,Curb,2021
2021-04-24,346591.444100003,63522.99999999998,vendorid,CMT,2021
2021-04-24,831446.260699993,479473.96999999916,vendorid,Curb,2021
2021-04-25,232151.64060000115,46509.40000000006,vendorid,CMT,2021
2021-04-25,550342.2914000023,263016.19000000064,vendorid,Curb,2021
2021-04-26,315524.9482000026,57158.89999999986,vendorid,CMT,2021
2021-04-26,757860.0985999927,737766.4800000018,vendorid,Curb,2021
2021-04-27,333198.55910000275,59208.90000000023,vendorid,CMT,2021
2021-04-27,797982.1618999917,660119.3599999998,vendorid,Curb,2021
2021-04-28,361173.7228000031,62958.59999999987,vendorid,CMT,2021
2021-04-28,883154.0255999917,1337519.2700000047,vendorid,Curb,2021
2021-04-29,366591.4252000041,64022.90000000023,vendorid,CMT,2021
2021-04-29,884307.6758999932,428045.3,vendorid,Curb,2021
2021-04-30,400756.065600003,72954.59999999951,vendorid,CMT,2021
2021-04-30,953174.6685999956,551871.7299999989,vendorid,Curb,2021
2021-05-01,349272.380600003,65540.3000000001,vendorid,CMT,2021
2021-05-01,846416.8404999928,874016.0199999998,vendorid,Curb,2021
2021-05-02,290162.74320000166,58188.40000000001,vendorid,CMT,2021
2021-05-02,690332.6484999943,357140.7699999977,vendorid,Curb,2021
2021-05-03,327639.0447000022,61099.5999999999,vendorid,CMT,2021
2021-05-03,815531.7719999905,1362803.9099999955,vendorid,Curb,2021
2021-05-04,350730.68470000254,62390.299999999654,vendorid,CMT,2021
2021-05-04,843657.6895999918,452125.33000000095,vendorid,Curb,2021
2021-05-05,369020.96000000363,63882.90000000036,vendorid,CMT,2021
2021-05-05,906711.116299993,584162.2899999983,vendorid,Curb,2021
2021-05-06,396530.6609000036,70565.29999999965,vendorid,CMT,2021
2021-05-06,957870.9084999918,793103.3799999988,vendorid,Curb,2021
2021-05-07,417922.1662000031,74985.99999999991,vendorid,CMT,2021
2021-05-07,999560.8171999932,804709.9400000005,vendorid,Curb,2021
2021-05-08,340579.89790000336,64034.29999999992,vendorid,CMT,2021
2021-05-08,831165.806899997,541170.8399999993,vendorid,Curb,2021
2021-05-09,290413.39470000233,57104.80000000001,vendorid,CMT,2021
2021-05-09,740239.9212999948,348953.9699999978,vendorid,Curb,2021
2021-05-10,332121.6228000022,61897.700000000244,vendorid,CMT,2021
2021-05-10,814893.9567999986,455228.469999998,vendorid,Curb,2021
2021-05-11,375788.1996000029,67382.99999999991,vendorid,CMT,2021
2021-05-11,882220.0991999898,1100547.790000002,vendorid,Curb,2021
2021-05-12,384187.8139000033,69257.3000000003,vendorid,CMT,2021
2021-05-12,921994.8440999911,521830.4899999998,vendorid,Curb,2021
2021-05-13,392310.58020000265,70935.9999999998,vendorid,CMT,2021
2021-05-13,881649.6688999933,830191.06,vendorid,Curb,2021
2021-05-14,420279.37930000277,76688.30000000008,vendorid,CMT,2021
2021-05-14,1024648.3763999945,497981.1999999986,vendorid,Curb,2021
2021-05-15,393742.03440000257,76457.09999999947,vendorid,CMT,2021
2021-05-15,964158.9396999947,526897.9400000011,vendorid,Curb,2021
2021-05-16,309722.054400002,64641.29999999998,vendorid,CMT,2021
2021-05-16,780894.6386999969,926778.2500000028,vendorid,Curb,2021
2021-05-17,323034.8737000019,62395.39999999986,vendorid,CMT,2021
2021-05-17,794713.7098999912,165665.6599999982,vendorid,Curb,2021
2021-05-18,370478.7075000032,66489.30000000002,vendorid,CMT,2021
2021-05-18,890393.794399989,749452.5199999989,vendorid,Curb,2021
2021-05-19,399869.9826000033,70983.89999999975,vendorid,CMT,2021
2021-05-19,976956.6982999903,268100.22999999824,vendorid,Curb,2021
2021-05-20,422964.7686000035,75715.30000000064,vendorid,CMT,2021
2021-05-20,1030321.4492999922,698500.6800000012,vendorid,Curb,2021
2021-05-21,434243.9893000031,79225.80000000041,vendorid,CMT,2021
2021-05-21,1042443.0235999889,693052.7700000007,vendorid,Curb,2021
2021-05-22,405567.98150000244,78265.10000000046,vendorid,CMT,2021
2021-05-22,1003205.9542999944,453735.7899999972,vendorid,Curb,2021
2021-05-23,318058.65190000157,68563.20000000006,vendorid,CMT,2021
2021-05-23,835235.036899996,327889.05000000045,vendorid,Curb,2021
2021-05-24,367973.30570000224,73723.3000000005,vendorid,CMT,2021
2021-05-24,880649.6038999896,897906.8999999985,vendorid,Curb,2021
2021-05-25,399889.7661000029,75298.00000000047,vendorid,CMT,2021
2021-05-25,948814.4698999898,248029.7099999976,vendorid,Curb,2021
2021-05-26,420805.5599000034,76816.50000000023,vendorid,CMT,2021
2021-05-26,1024670.7734999935,371457.5599999972,vendorid,Curb,2021
2021-05-27,425049.24770000344,77973.70000000032,vendorid,CMT,2021
2021-05-27,1048534.7564999906,774966.8699999973,vendorid,Curb,2021
2021-05-28,402520.1609000026,76038.19999999998,vendorid,CMT,2021
2021-05-28,993567.9896999873,920024.7899999993,vendorid,Curb,2021
2021-05-29,280087.29100000224,57328.6999999999,vendorid,CMT,2021
2021-05-29,694079.849099998,472090.71,vendorid,Curb,2021
2021-05-30,237177.0005000011,52609.20000000012,vendorid,CMT,2021
2021-05-30,623958.3163000065,295693.60999999975,vendorid,Curb,2021
2021-05-31,282212.0147000012,63280.50000000003,vendorid,CMT,2021
2021-05-31,701089.8509999926,590903.8299999989,vendorid,Curb,2021
2021-06-01,396376.0955000032,76579.89999999992,vendorid,CMT,2021
2021-06-01,961530.468799988,766039.0500000005,vendorid,Curb,2021
2021-06-02,420153.40620000317,78863.40000000074,vendorid,CMT,2021
2021-06-02,1013884.7729999856,273403.5299999991,vendorid,Curb,2021
2021-06-03,430167.9470000033,80305.59999999945,vendorid,CMT,2021
2021-06-03,1050469.5706999865,482475.15999999957,vendorid,Curb,2021
2021-06-04,433425.72680000233,79306.79999999967,vendorid,CMT,2021
2021-06-04,1073136.500699986,379812.01999999996,vendorid,Curb,2021
2021-06-05,431519.2992000024,81498.90000000026,vendorid,CMT,2021
2021-06-05,1066654.3612999918,820933.5400000022,vendorid,Curb,2021
2021-06-06,354028.75750000204,72558.70000000058,vendorid,CMT,2021
2021-06-06,924391.4305999952,369273.61999999953,vendorid,Curb,2021
2021-06-07,401736.3229000023,76342.60000000072,vendorid,CMT,2021
2021-06-07,981740.9051999892,379569.12999999913,vendorid,Curb,2021
2021-06-08,426891.7631000025,73612.20000000026,vendorid,CMT,2021
2021-06-08,1041371.7500999947,465039.7500000004,vendorid,Curb,2021
2021-06-09,441668.4646000033,78939.69999999992,vendorid,CMT,2021
2021-06-09,1090680.919899992,325057.7299999987,vendorid,Curb,2021
2021-06-10,476164.6571000027,86589.69999999991,vendorid,CMT,2021
2021-06-10,1177444.707999988,1123730.8499999978,vendorid,Curb,2021
2021-06-11,452966.972700002,83463.90000000029,vendorid,CMT,2021
2021-06-11,1122600.63519999,716536.8800000001,vendorid,Curb,2021
2021-06-12,418025.0646000019,79966.99999999977,vendorid,CMT,2021
2021-06-12,1061983.3982999946,468608.8899999994,vendorid,Curb,2021
2021-06-13,349069.47570000147,73613.89999999989,vendorid,CMT,2021
2021-06-13,907372.6474999933,439461.08000000013,vendorid,Curb,2021
2021-06-14,396413.6055000025,77877.79999999946,vendorid,CMT,2021
2021-06-14,966364.0920999894,327210.3799999985,vendorid,Curb,2021
2021-06-15,450059.5847000021,83236.50000000009,vendorid,CMT,2021
2021-06-15,1074320.4372999878,947034.5599999991,vendorid,Curb,2021
2021-06-16,455441.4348000026,83509.70000000038,vendorid,CMT,2021
2021-06-16,1123206.3974999902,689200.5299999986,vendorid,Curb,2021
2021-06-17,495271.5614000024,89261.80000000025,vendorid,CMT,2021
2021-06-17,1192796.5466999884,582314.9200000004,vendorid,Curb,2021
2021-06-18,479246.8780000017,86150.9999999998,vendorid,CMT,2021
2021-06-18,1158958.6667999886,774369.9500000005,vendorid,Curb,2021
2021-06-19,428498.9456000024,83528.90000000021,vendorid,CMT,2021
2021-06-19,1063555.2124999908,872140.0600000026,vendorid,Curb,2021
2021-06-20,358895.05080000166,75060.00000000048,vendorid,CMT,2021
2021-06-20,936251.3181999865,484253.73999999976,vendorid,Curb,2021
2021-06-21,414246.27090000216,80839.59999999967,vendorid,CMT,2021
2021-06-21,1002264.6952999923,373638.7200000001,vendorid,Curb,2021
2021-06-22,446987.431000002,82766.49999999958,vendorid,CMT,2021
2021-06-22,1094426.1118999943,773686.8899999988,vendorid,Curb,2021
2021-06-23,471119.61050000216,87636.19999999952,vendorid,CMT,2021
2021-06-23,1151642.0992999913,597173.4900000009,vendorid,Curb,2021
2021-06-24,493622.8275000028,91672.80000000006,vendorid,CMT,2021
2021-06-24,1197353.8785999946,990523.9799999977,vendorid,Curb,2021
2021-06-25,481923.67630000215,90055.49999999994,vendorid,CMT,2021
2021-06-25,1198720.4283999938,405638.7700000012,vendorid,Curb,2021
2021-06-26,441332.8469000022,83582.39999999947,vendorid,CMT,2021
2021-06-26,1146463.2387999934,603346.2899999963,vendorid,Curb,2021
2021-06-27,369901.2834000015,76289.20000000011,vendorid,CMT,2021
2021-06-27,979192.2700999985,310456.7700000003,vendorid,Curb,2021
2021-06-28,417430.67630000185,82972.19999999963,vendorid,CMT,2021
2021-06-28,1025177.6424999934,387169.6999999989,vendorid,Curb,2021
2021-06-29,440119.78560000216,82057.69999999992,vendorid,CMT,2021
2021-06-29,1096393.0636999926,476790.08999999834,vendorid,Curb,2021
2021-06-30,440761.8116000023,81548.50000000015,vendorid,CMT,2021
2021-06-30,1120611.201599993,514500.49000000086,vendorid,Curb,2021
2021-07-01,430268.4617000022,79644.50000000006,vendorid,CMT,2021
2021-07-01,1097919.7448999938,956626.5000000028,vendorid,Curb,2021
2021-07-02,394072.2192000023,76291.8999999996,vendorid,CMT,2021
2021-07-02,1009242.9709999923,1362414.6299999992,vendorid,Curb,2021
2021-07-03,308983.67610000214,61162.199999999946,vendorid,CMT,2021
2021-07-03,812646.6842999934,603491.049999999,vendorid,Curb,2021
2021-07-04,278934.43930000084,59120.19999999947,vendorid,CMT,2021
2021-07-04,773332.2475999978,369228.47000000085,vendorid,Curb,2021
2021-07-05,316665.1312000011,69629.70000000003,vendorid,CMT,2021
2021-07-05,830347.6895999954,488717.68000000017,vendorid,Curb,2021
2021-07-06,396835.66560000216,77595.59999999963,vendorid,CMT,2021
2021-07-06,988568.7294999886,686248.8200000005,vendorid,Curb,2021
2021-07-07,439979.19570000266,85440.90000000029,vendorid,CMT,2021
2021-07-07,1091519.6192999908,581781.1599999995,vendorid,Curb,2021
2021-07-08,435718.8462000024,79668.89999999975,vendorid,CMT,2021
2021-07-08,1097304.411499992,451287.6499999981,vendorid,Curb,2021
2021-07-09,420884.5608000017,80376.59999999977,vendorid,CMT,2021
2021-07-09,1104237.3121999667,733827.2600000015,vendorid,Curb,2021
2021-07-10,415745.54560000246,82379.50000000026,vendorid,CMT,2021
2021-07-10,1099978.9591999478,521495.23000000085,vendorid,Curb,2021
2021-07-11,354045.6975000016,76134.00000000052,vendorid,CMT,2021
2021-07-11,959876.5560999579,306768.1400000002,vendorid,Curb,2021
2021-07-12,383903.9963000025,77112.20000000001,vendorid,CMT,2021
2021-07-12,993746.3678999619,446596.029999999,vendorid,Curb,2021
2021-07-13,438026.2315000026,84062.19999999958,vendorid,CMT,2021
2021-07-13,1078076.3861999593,365560.8600000007,vendorid,Curb,2021
2021-07-14,466018.64980000234,87104.99999999988,vendorid,CMT,2021
2021-07-14,1164369.5447999542,567188.4900000051,vendorid,Curb,2021
2021-07-15,492794.4736000026,91808.1000000003,vendorid,CMT,2021
2021-07-15,1250184.7775999538,488763.7800000024,vendorid,Curb,2021
2021-07-16,474490.76730000187,90312.09999999998,vendorid,CMT,2021
2021-07-16,1207990.226299953,667382.9300000016,vendorid,Curb,2021
2021-07-17,417458.40950000205,81440.2000000001,vendorid,CMT,2021
2021-07-17,1105082.5818999365,719678.769999997,vendorid,Curb,2021
2021-07-18,366790.47020000126,78638.80000000012,vendorid,CMT,2021
2021-07-18,1005924.1587999635,348780.15000000154,vendorid,Curb,2021
2021-07-19,412028.72810000187,82070.99999999948,vendorid,CMT,2021
2021-07-19,1048269.9842999658,307667.11999999906,vendorid,Curb,2021
2021-07-20,433104.99210000184,84216.79999999978,vendorid,CMT,2021
2021-07-20,1023525.9682999568,907931.750000003,vendorid,Curb,2021
2021-07-21,456481.07890000206,89147.50000000052,vendorid,CMT,2021
2021-07-21,1110664.5054999557,877980.9000000008,vendorid,Curb,2021
2021-07-22,480583.2504000019,92891.29999999944,vendorid,CMT,2021
2021-07-22,1217894.221499952,735186.3199999993,vendorid,Curb,2021
2021-07-23,465966.3536000018,89055.40000000002,vendorid,CMT,2021
2021-07-23,1187438.1221999563,594931.4599999969,vendorid,Curb,2021
2021-07-24,429882.1934000022,85077.99999999988,vendorid,CMT,2021
2021-07-24,1124351.6261999514,684505.5099999986,vendorid,Curb,2021
2021-07-25,349897.16410000116,75708.89999999994,vendorid,CMT,2021
2021-07-25,970218.8979999617,972716.140000001,vendorid,Curb,2021
2021-07-26,412568.8237000015,83374.49999999978,vendorid,CMT,2021
2021-07-26,1052058.3369999593,691998.8699999973,vendorid,Curb,2021
2021-07-27,435358.6292000013,84741.49999999977,vendorid,CMT,2021
2021-07-27,1107366.335899953,633093.9099999982,vendorid,Curb,2021
2021-07-28,444193.7830000018,85620.80000000016,vendorid,CMT,2021
2021-07-28,1131443.4966999544,614208.790000001,vendorid,Curb,2021
2021-07-29,450982.31860000186,85341.39999999985,vendorid,CMT,2021
2021-07-29,1164418.3682999418,658359.2799999992,vendorid,Curb,2021
2021-07-30,468825.53520000225,90055.50000000071,vendorid,CMT,2021
2021-07-30,1205001.6593999448,363762.6400000014,vendorid,Curb,2021
2021-07-31,422547.29440000176,83206.19999999969,vendorid,CMT,2021
2021-07-31,1135414.7529999437,645031.8699999966,vendorid,Curb,2021
2021-08-01,348525.54440000094,75474.09999999954,vendorid,CMT,2021
2021-08-01,954992.70569995,1016834.5899999964,vendorid,Curb,2021
2021-08-02,389323.8646000013,80036.69999999998,vendorid,CMT,2021
2021-08-02,1007406.6386999594,326122.57000000053,vendorid,Curb,2021
2021-08-03,423875.2936000018,83137.4000000005,vendorid,CMT,2021
2021-08-03,1078247.4196999506,528373.3900000021,vendorid,Curb,2021
2021-08-04,433409.86370000156,86314.19999999976,vendorid,CMT,2021
2021-08-04,1127349.8609999618,683040.9800000032,vendorid,Curb,2021
2021-08-05,445266.9078000017,86910.00000000033,vendorid,CMT,2021
2021-08-05,1162407.457199961,538641.6600000017,vendorid,Curb,2021
2021-08-06,454111.13660000137,88019.2000000001,vendorid,CMT,2021
2021-08-06,1172223.376499956,1461313.260000006,vendorid,Curb,2021
2021-08-07,407912.8284000018,81000.50000000015,vendorid,CMT,2021
2021-08-07,1088814.8094999501,871822.0900000014,vendorid,Curb,2021
2021-08-08,347335.65460000077,74399.60000000038,vendorid,CMT,2021
2021-08-08,971107.5461999485,212219.7800000025,vendorid,Curb,2021
2021-08-09,396489.5572000014,81399.40000000034,vendorid,CMT,2021
2021-08-09,992934.6998999718,273521.0200000006,vendorid,Curb,2021
2021-08-10,424472.6948000013,81280.20000000032,vendorid,CMT,2021
2021-08-10,1086286.3450999453,658530.570000002,vendorid,Curb,2021
2021-08-11,437522.1455000015,85295.49999999994,vendorid,CMT,2021
2021-08-11,1125962.293499939,519983.7800000013,vendorid,Curb,2021
2021-08-12,457447.8447000014,87726.69999999939,vendorid,CMT,2021
2021-08-12,1177541.8346999497,856791.7900000003,vendorid,Curb,2021
2021-08-13,457552.7759000012,89282.59999999934,vendorid,CMT,2021
2021-08-13,1183465.4743999413,688510.1599999997,vendorid,Curb,2021
2021-08-14,404774.4151000014,81725.00000000004,vendorid,CMT,2021
2021-08-14,1107442.2754999367,637999.6700000013,vendorid,Curb,2021
2021-08-15,362048.8795000012,77314.19999999925,vendorid,CMT,2021
2021-08-15,1012569.3577999464,402967.2100000006,vendorid,Curb,2021
2021-08-16,386570.94520000176,79770.5000000006,vendorid,CMT,2021
2021-08-16,994598.776599968,696536.7099999991,vendorid,Curb,2021
2021-08-17,403734.10550000146,79973.70000000001,vendorid,CMT,2021
2021-08-17,1040533.0506999645,517433.6999999998,vendorid,Curb,2021
2021-08-18,425501.96920000185,83766.59999999925,vendorid,CMT,2021
2021-08-18,1092737.8835999616,904893.4200000004,vendorid,Curb,2021
2021-08-19,450020.42910000193,86578.50000000029,vendorid,CMT,2021
2021-08-19,1187040.2015999528,481355.92999999976,vendorid,Curb,2021
2021-08-20,465082.8358000018,92347.90000000049,vendorid,CMT,2021
2021-08-20,1199213.6122999461,563597.12,vendorid,Curb,2021
2021-08-21,433659.4988000016,86117.2999999997,vendorid,CMT,2021
2021-08-21,1200471.007999917,480026.0699999997,vendorid,Curb,2021
2021-08-22,250394.56860000116,56782.299999999865,vendorid,CMT,2021
2021-08-22,757750.9444999236,386354.48999999906,vendorid,Curb,2021
2021-08-23,371193.41820000124,78044.6000000001,vendorid,CMT,2021
2021-08-23,1007985.538999953,389419.0400000004,vendorid,Curb,2021
2021-08-24,416441.1746000015,81485.99999999945,vendorid,CMT,2021
2021-08-24,1090720.0391999553,380321.70000000077,vendorid,Curb,2021
2021-08-25,430800.3414000013,85312.89999999978,vendorid,CMT,2021
2021-08-25,1137011.1180999575,632513.0400000003,vendorid,Curb,2021
2021-08-26,453492.1127000011,88322.99999999955,vendorid,CMT,2021
2021-08-26,1185363.85549995,615286.4600000039,vendorid,Curb,2021
2021-08-27,443928.1880000013,86763.90000000013,vendorid,CMT,2021
2021-08-27,1170477.6731999398,600090.9200000037,vendorid,Curb,2021
2021-08-28,401479.2342000014,80968.50000000025,vendorid,CMT,2021
2021-08-28,1078942.0322999517,548134.7399999998,vendorid,Curb,2021
2021-08-29,365380.56610000116,78904.19999999988,vendorid,CMT,2021
2021-08-29,1028980.4062999479,423176.94999999984,vendorid,Curb,2021
2021-08-30,394752.49330000114,81758.40000000045,vendorid,CMT,2021
2021-08-30,1023737.9602999619,754365.3600000008,vendorid,Curb,2021
2021-08-31,427496.58160000143,84307.69999999963,vendorid,CMT,2021
2021-08-31,1096343.6351999575,692335.6099999977,vendorid,Curb,2021
2021-09-01,388342.6635000014,76082.20000000019,vendorid,CMT,2021
2021-09-01,1036056.1474998832,282200.2000000012,vendorid,Curb,2021
2021-09-02,506631.0051000018,102053.8,vendorid,CMT,2021
2021-09-02,1300441.2805999375,682881.3100000023,vendorid,Curb,2021
2021-09-03,480480.4004000014,95728.90000000026,vendorid,CMT,2021
2021-09-03,1231756.2113999405,552341.6499999944,vendorid,Curb,2021
2021-09-04,405078.01620000164,82238.70000000001,vendorid,CMT,2021
2021-09-04,1093813.1258999337,518189.59999999974,vendorid,Curb,2021
2021-09-05,1342696.114099997,75977.69999999998,vendorid,CMT,2021
2021-09-05,969990.8976999471,409085.91,vendorid,Curb,2021
2021-09-06,367839.2498000009,82234.70000000007,vendorid,CMT,2021
2021-09-06,953279.6844999474,294608.4700000006,vendorid,Curb,2021
2021-09-07,416878.1903000014,85752.8000000005,vendorid,CMT,2021
2021-09-07,1066704.2253999617,574100.1600000036,vendorid,Curb,2021
2021-09-08,475301.57620000135,92402.49999999984,vendorid,CMT,2021
2021-09-08,1176804.89629996,596573.05,vendorid,Curb,2021
2021-09-09,528181.0688000018,95288.40000000023,vendorid,CMT,2021
2021-09-09,1331381.9848999428,309243.78000000044,vendorid,Curb,2021
2021-09-10,550557.8287000018,100594.10000000132,vendorid,CMT,2021
2021-09-10,1368191.515899934,832679.2600000026,vendorid,Curb,2021
2021-09-11,477953.7026000015,92275.2999999992,vendorid,CMT,2021
2021-09-11,1267180.1834999255,360605.70000000106,vendorid,Curb,2021
2021-09-12,431974.7311000015,88945.19999999942,vendorid,CMT,2021
2021-09-12,1149905.9065999512,394098.1000000013,vendorid,Curb,2021
2021-09-13,481474.5001000015,93435.40000000001,vendorid,CMT,2021
2021-09-13,1189804.2166999425,1085901.2799999998,vendorid,Curb,2021
2021-09-14,479251.4155000015,85357.09999999973,vendorid,CMT,2021
2021-09-14,1183439.8707999545,862578.5600000002,vendorid,Curb,2021
2021-09-15,496345.35170000204,89614.79999999997,vendorid,CMT,2021
2021-09-15,1210464.7367999528,739731.28,vendorid,Curb,2021
2021-09-16,467341.4339000014,91604.59999999999,vendorid,CMT,2021
2021-09-16,1137007.9599999555,436281.02,vendorid,Curb,2021
2021-09-17,548587.4405000021,99520.50000000025,vendorid,CMT,2021
2021-09-17,1324025.3300999454,1043946.9100000014,vendorid,Curb,2021
2021-09-18,509513.76960000145,96286.09999999985,vendorid,CMT,2021
2021-09-18,1285310.230599928,369581.51000000106,vendorid,Curb,2021
2021-09-19,431080.7347000012,88400.39999999954,vendorid,CMT,2021
2021-09-19,1137305.1238999476,338669.40999999957,vendorid,Curb,2021
2021-09-20,475267.3574000017,89797.80000000018,vendorid,CMT,2021
2021-09-20,1136325.761999962,733606.1499999993,vendorid,Curb,2021
2021-09-21,488197.6110000018,88305.59999999958,vendorid,CMT,2021
2021-09-21,1142335.9287999615,697628.4499999952,vendorid,Curb,2021
2021-09-22,497372.55700000154,91940.10000000011,vendorid,CMT,2021
2021-09-22,1203830.7060999598,320545.4100000028,vendorid,Curb,2021
2021-09-23,518352.43240000214,90489.99999999987,vendorid,CMT,2021
2021-09-23,1260840.0859999412,433660.99999999837,vendorid,Curb,2021
2021-09-24,575065.2776000019,105500.89999999976,vendorid,CMT,2021
2021-09-24,1384528.1977999485,505008.4199999988,vendorid,Curb,2021
2021-09-25,532773.6964000013,100204.89999999979,vendorid,CMT,2021
2021-09-25,1316521.7207999413,969180.3999999957,vendorid,Curb,2021
2021-09-26,449766.55900000123,94009.89999999989,vendorid,CMT,2021
2021-09-26,1159508.3818999561,472605.1799999989,vendorid,Curb,2021
2021-09-27,472382.3423000014,92911.00000000108,vendorid,CMT,2021
2021-09-27,1085847.6958999785,311845.8000000007,vendorid,Curb,2021
2021-09-28,467379.97240000154,87114.10000000057,vendorid,CMT,2021
2021-09-28,1100507.8864999644,595801.0500000018,vendorid,Curb,2021
2021-09-29,507695.86560000153,93616.29999999948,vendorid,CMT,2021
2021-09-29,1199503.8428999647,474703.87999999966,vendorid,Curb,2021
2021-09-30,574796.5850000018,105088.79999999955,vendorid,CMT,2021
2021-09-30,1343300.5937999631,462767.6600000014,vendorid,Curb,2021
2021-10-01,593124.2856000023,107812.30000000088,vendorid,CMT,2021
2021-10-01,1378199.1475999462,1281438.9399999967,vendorid,Curb,2021
2021-10-02,542909.2372000015,104244.0000000005,vendorid,CMT,2021
2021-10-02,1308606.2153999454,747441.3599999999,vendorid,Curb,2021
2021-10-03,462998.7076000009,96120.00000000004,vendorid,CMT,2021
2021-10-03,1184341.8531999553,618750.5199999998,vendorid,Curb,2021
2021-10-04,484020.59420000185,92948.69999999886,vendorid,CMT,2021
2021-10-04,1145642.8224999527,442081.0700000033,vendorid,Curb,2021
2021-10-05,513019.52680000133,93958.8000000002,vendorid,CMT,2021
2021-10-05,1168943.61099996,326746.60000000114,vendorid,Curb,2021
2021-10-06,550070.5617000018,99469.49999999929,vendorid,CMT,2021
2021-10-06,1274171.2609999601,815259.2300000021,vendorid,Curb,2021
2021-10-07,594086.526000002,107454.29999999923,vendorid,CMT,2021
2021-10-07,1405969.385699968,584232.2499999979,vendorid,Curb,2021
2021-10-08,608144.4875000017,111085.50000000067,vendorid,CMT,2021
2021-10-08,1420813.8229999498,1003998.010000001,vendorid,Curb,2021
2021-10-09,554595.7439000015,104843.5999999996,vendorid,CMT,2021
2021-10-09,1316598.5920999474,458142.75999999745,vendorid,Curb,2021
2021-10-10,454386.81090000103,94727.3999999999,vendorid,CMT,2021
2021-10-10,1154210.4331999493,296081.87999999843,vendorid,Curb,2021
2021-10-11,449646.8174000007,91904.10000000078,vendorid,CMT,2021
2021-10-11,1067897.3821999717,227440.11999999973,vendorid,Curb,2021
2021-10-12,527937.3022000014,99037.00000000022,vendorid,CMT,2021
2021-10-12,1234324.8840999631,636257.7300000018,vendorid,Curb,2021
2021-10-13,546821.9900000013,99810.40000000013,vendorid,CMT,2021
